Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.3841921699015263,lateraloccipital,148840
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.4623026741588765,lateraloccipital,148840
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.3832230663702143,parsopercularis,148840
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.1635537606871127,parsopercularis,148840
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.7299125366128547,,148840
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.016166011569611616,,148840
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.0590155026897925,,148840
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.032548909751783484,,148840
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.19517210418616138,,148840
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.004032977153392708,,148840
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.024025645147280006,,148840
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3782583038834821,,148840
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.346908602981157,,148840
entropy_kozachenko,postcentral,postcentral,Univariate,1.3527657439501102,postcentral,148840
AIS_kraskov,postcentral,postcentral,Univariate,0.43498353865123196,postcentral,148840
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.842711755338678,,148840
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.13189514898637933,,148840
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.02541376284261787,,148840
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.0010552306782063425,,148840
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.2721505257595833,,148840
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0013088538958629572,,148840
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.021962822485683597,,148840
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4910835667911368,,148840
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.5090107531507755,,148840
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.3738239398928043,isthmuscingulate,148840
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.13975911922105766,isthmuscingulate,148840
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8110409311157993,,148840
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.06857881818321454,,148840
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.01734666475383584,,148840
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.017946712507619367,,148840
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,-0.12375165640306651,,148840
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,7.062581898444629e-06,,148840
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.003990262795437127,,148840
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.4594543268831557,,148840
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.690167107784276,,148840
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.4229867919002812,posteriorcingulate,148840
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.0288047120533772,posteriorcingulate,148840
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.777608032299138,,148840
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.002119262958252488,,148840
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.03268424047806029,,148840
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.011193115485847116,,148840
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,0.02820051206846763,,148840
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0045053529444002965,,148840
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.04192335257307733,,148840
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.4259831154647178,,148840
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.958967983115144,,148840
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.3793203976104245,inferiortemporal,148840
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.046547917237207415,inferiortemporal,148840
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.8505334461815193,,148840
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,-0.00937488029466449,,148840
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,-0.0078445140512855,,148840
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,-0.01412193900344505,,148840
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,-0.23183540431643834,,148840
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.00033484713288441727,,148840
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,-0.02856858403238749,,148840
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.4988736125398066,,148840
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,7.097269096349715,,148840
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.4220095113787048,inferiorparietal,148840
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.5367244811916674,inferiorparietal,148840
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.8506353142085543,,148840
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,0.03556498986573553,,148840
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.02186750276907823,,148840
tlmi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.016711775782518146,,148840
di_kozachenko,lateraloccipital,inferiorparietal,Bivariate,0.1743065428668613,,148840
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.00054012896639238,,148840
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,-0.01903645333959636,,148840
ce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,1.4990162683169292,,148840
cce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,5.356976201641945,,148840
entropy_kozachenko,fusiform,fusiform,Univariate,1.3895640119010695,fusiform,148840
AIS_kraskov,fusiform,fusiform,Univariate,0.16022079992633653,fusiform,148840
je_kozachenko,lateraloccipital,fusiform,Bivariate,2.8280765532141543,,148840
si_kozachenko_k-1,lateraloccipital,fusiform,Bivariate,0.03273197751665924,,148840
