Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4169045533114906,lateraloccipital,101309
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.5890896846734037,lateraloccipital,101309
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.3587204892015308,parsopercularis,101309
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.15971765499012935,parsopercularis,101309
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.8335711968014095,,101309
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.02306606742537065,,101309
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.029756194107987355,,101309
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.009100176485103972,,101309
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.14842020417566992,,101309
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.00017516206198612912,,101309
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.009075113258563805,,101309
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.45110152519706,,101309
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.520681217224139,,101309
entropy_kozachenko,postcentral,postcentral,Univariate,1.4197003952602536,postcentral,101309
AIS_kraskov,postcentral,postcentral,Univariate,0.49965140160874455,postcentral,101309
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.63209715482196,,101309
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.028238322920028036,,101309
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.1343217023292702,,101309
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.1094998050464806,,101309
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.7932510518798122,,101309
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.002436176499078954,,101309
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.011308696682776231,,101309
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.2496418802752998,,101309
cce_kozachenko,lateraloccipital,postcentral,Bivariate,4.758236609400091,,101309
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.409825360018762,isthmuscingulate,101309
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.04991576569807599,isthmuscingulate,101309
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8047320815373156,,101309
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.029803223673422696,,101309
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.024843229828817925,,101309
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.02088008688973808,,101309
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,-0.04227545794853871,,101309
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0005534899469840398,,101309
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.008913315546836609,,101309
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.4222794543094044,,101309
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.903367475395405,,101309
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.3778938737566095,posteriorcingulate,101309
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.017157367013034275,posteriorcingulate,101309
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.8590291483658103,,101309
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.0019758962477713915,,101309
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.022709697528023653,,101309
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.003421637476499484,,101309
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.11691941566549424,,101309
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.00830935042050453,,101309
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0012655073422527252,,101309
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.476567339351727,,101309
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,7.134347122409126,,101309
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.3980697585505135,inferiortemporal,101309
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.01854703050960005,inferiortemporal,101309
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.7571703986755582,,101309
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,-0.18277509433283745,,101309
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.048780011368871,,101309
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.005438291532323447,,101309
