Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4023421490869898,lateraloccipital,111716
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.4101782849715514,lateraloccipital,111716
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.427597290047058,parsopercularis,111716
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.238228616401166,parsopercularis,111716
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.701797765369626,,111716
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.0519515567114035,,111716
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.08605026822547401,,111716
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.06412391220182023,,111716
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.4699382805583552,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.009973964659775295,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.05868262102973354,,111716
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.2503752738866578,,111716
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,5.900878559988389,,111716
entropy_kozachenko,postcentral,postcentral,Univariate,1.4318594002113851,postcentral,111716
AIS_kraskov,postcentral,postcentral,Univariate,0.3283032189492818,postcentral,111716
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7788746077675035,,111716
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.08627898392878075,,111716
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.021767777740727468,,111716
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.007319401270791559,,111716
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.32412359715823946,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0009393025764692898,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.02116324762483668,,111716
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3274451307122503,,111716
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.756941630381245,,111716
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4661412714826403,isthmuscingulate,111716
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.09377292661283576,isthmuscingulate,111716
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8645877092029983,,111716
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.024578229985029676,,111716
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.010561754895304531,,111716
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.008876536389118783,,111716
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.14276761524729764,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0027815396889148505,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.01703446269293374,,111716
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.4131683771155834,,111716
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.597875537742253,,111716
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.436512578684904,posteriorcingulate,111716
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,-0.0069382013003309595,posteriorcingulate,111716
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.799568762914935,,111716
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.010382623195413831,,111716
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.00994926193750345,,111716
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.016999157427193268,,111716
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,0.12285629139150078,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0023293466349085857,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.004296001530169624,,111716
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.3481425893890857,,111716
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.961615441519635,,111716
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.4220046881229909,inferiortemporal,111716
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.13154617878689834,inferiortemporal,111716
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.8084968528925827,,111716
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,-0.04314186838091194,,111716
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,-0.009482589085656912,,111716
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.005094060408561418,,111716
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,0.022955491727969957,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.002065315661148276,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.010380396155741378,,111716
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.3570622926422717,,111716
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,6.6903935572901165,,111716
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.3715172421942698,inferiorparietal,111716
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.4020110226019229,inferiorparietal,111716
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.787111001238729,,111716
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,0.04831079204318245,,111716
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.015779931594014585,,111716
tlmi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,-0.006855874663683537,,111716
di_kozachenko,lateraloccipital,inferiorparietal,Bivariate,0.7513018858513965,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.0005949358112725417,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,-0.021287875601817552,,111716
ce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,1.3356771433926045,,111716
cce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,5.118676980461556,,111716
entropy_kozachenko,fusiform,fusiform,Univariate,1.4220654915508781,fusiform,111716
AIS_kraskov,fusiform,fusiform,Univariate,0.029140770800397675,fusiform,111716
je_kozachenko,lateraloccipital,fusiform,Bivariate,2.7642748183366534,,111716
si_kozachenko_k-1,lateraloccipital,fusiform,Bivariate,-0.010904779357746808,,111716
mi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.04002775559659355,,111716
tlmi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.018188381098944717,,111716
di_kozachenko,lateraloccipital,fusiform,Bivariate,0.23821520050864464,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,0.006779151591321005,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,0.03647311188436242,,111716
ce_kozachenko,lateraloccipital,fusiform,Bivariate,1.3128344826176197,,111716
cce_kozachenko,lateraloccipital,fusiform,Bivariate,6.750724933612272,,111716
entropy_kozachenko,lateralorbitofrontal,lateralorbitofrontal,Univariate,1.4549659078026966,lateralorbitofrontal,111716
AIS_kraskov,lateralorbitofrontal,lateralorbitofrontal,Univariate,0.043993345151450924,lateralorbitofrontal,111716
je_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,2.762313005438816,,111716
si_kozachenko_k-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.04612140717310664,,111716
mi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,0.02496671248794513,,111716
tlmi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,0.013862926568419809,,111716
di_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,0.06625038246862669,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.006948189409564375,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.026707290500377123,,111716
ce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,1.3108759722790366,,111716
cce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,6.848632458235423,,111716
entropy_kozachenko,precentral,precentral,Univariate,1.3531055947454247,precentral,111716
AIS_kraskov,precentral,precentral,Univariate,0.23568720868691795,precentral,111716
je_kozachenko,lateraloccipital,precentral,Bivariate,2.8347030071066475,,111716
si_kozachenko_k-1,lateraloccipital,precentral,Bivariate,0.01345548049568146,,111716
mi_kraskov_NN-4,lateraloccipital,precentral,Bivariate,-0.005669770668797369,,111716
tlmi_kraskov_NN-4,lateraloccipital,precentral,Bivariate,-0.007067988447563067,,111716
di_kozachenko,lateraloccipital,precentral,Bivariate,0.2799181348812869,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,precentral,Bivariate,0.004138767242141017,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,precentral,Bivariate,-0.016575864112102323,,111716
ce_kozachenko,lateraloccipital,precentral,Bivariate,1.3832708269303509,,111716
cce_kozachenko,lateraloccipital,precentral,Bivariate,5.984754249245482,,111716
entropy_kozachenko,rostralmiddlefrontal,rostralmiddlefrontal,Univariate,1.3291966911824673,rostralmiddlefrontal,111716
AIS_kraskov,rostralmiddlefrontal,rostralmiddlefrontal,Univariate,0.4443207176329942,rostralmiddlefrontal,111716
je_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,2.8012597158716246,,111716
si_kozachenko_k-1,lateraloccipital,rostralmiddlefrontal,Bivariate,0.12441971614248137,,111716
mi_kraskov_NN-4,lateraloccipital,rostralmiddlefrontal,Bivariate,0.04118900994738972,,111716
tlmi_kraskov_NN-4,lateraloccipital,rostralmiddlefrontal,Bivariate,0.04992115835860744,,111716
di_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,0.32617364022325823,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,rostralmiddlefrontal,Bivariate,0.0026073337328944754,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,rostralmiddlefrontal,Bivariate,-0.0030512534296656124,,111716
ce_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,1.3498311175786868,,111716
cce_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,5.439892753639942,,111716
entropy_kozachenko,lingual,lingual,Univariate,1.392952212517895,lingual,111716
AIS_kraskov,lingual,lingual,Univariate,0.22155227351930762,lingual,111716
je_kozachenko,lateraloccipital,lingual,Bivariate,2.7719663774373875,,111716
si_kozachenko_k-1,lateraloccipital,lingual,Bivariate,0.10329335604285772,,111716
mi_kraskov_NN-4,lateraloccipital,lingual,Bivariate,0.030622841253400424,,111716
tlmi_kraskov_NN-4,lateraloccipital,lingual,Bivariate,0.015653926410990948,,111716
di_kozachenko,lateraloccipital,lingual,Bivariate,0.4596297017515454,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lingual,Bivariate,0.0057359708176386755,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lingual,Bivariate,-0.03008176654195971,,111716
ce_kozachenko,lateraloccipital,lingual,Bivariate,1.3205449253902457,,111716
cce_kozachenko,lateraloccipital,lingual,Bivariate,5.966901155488054,,111716
entropy_kozachenko,precuneus,precuneus,Univariate,1.482696654076216,precuneus,111716
AIS_kraskov,precuneus,precuneus,Univariate,0.3313866555399869,precuneus,111716
je_kozachenko,lateraloccipital,precuneus,Bivariate,2.821421221065282,,111716
si_kozachenko_k-1,lateraloccipital,precuneus,Bivariate,0.09275363192173858,,111716
mi_kraskov_NN-4,lateraloccipital,precuneus,Bivariate,-0.013047182482518238,,111716
tlmi_kraskov_NN-4,lateraloccipital,precuneus,Bivariate,0.0009426161616019613,,111716
di_kozachenko,lateraloccipital,precuneus,Bivariate,0.1891101152817587,,111716
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,precuneus,Bivariate,0.0007160847928269488,,111716
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,precuneus,Bivariate,0.026104064985598363,,111716
ce_kozachenko,lateraloccipital,precuneus,Bivariate,1.3699991304732237,,111716
cce_kozachenko,lateraloccipital,precuneus,Bivariate,5.760751506134849,,111716
entropy_kozachenko,caudalmiddlefrontal,caudalmiddlefrontal,Univariate,1.4265043988721073,caudalmiddlefrontal,111716
AIS_kraskov,caudalmiddlefrontal,caudalmiddlefrontal,Univariate,0.07160198823109098,caudalmiddlefrontal,111716
je_kozachenko,lateraloccipital,caudalmiddlefrontal,Bivariate,2.818780267477632,,111716
si_kozachenko_k-1,lateraloccipital,caudalmiddlefrontal,Bivariate,-0.0462642704505245,,111716
