Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4930042211795165,lateraloccipital,127630
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.4763169215366032,lateraloccipital,127630
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.430576613032926,parsopercularis,127630
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.18073869464976333,parsopercularis,127630
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.7760430482912244,,127630
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.0699334099967106,,127630
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.031029013041752762,,127630
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.0029661080485610114,,127630
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.2259980412960818,,127630
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.00046129917010598727,,127630
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.029361443887800265,,127630
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.360117429714426,,127630
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.331698121145173,,127630
entropy_kozachenko,postcentral,postcentral,Univariate,1.4547698210449669,postcentral,127630
AIS_kraskov,postcentral,postcentral,Univariate,0.44163759192049223,postcentral,127630
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.706673126177018,,127630
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,-0.18015628123132954,,127630
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.034932241585554635,,127630
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.002580109285078791,,127630
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.28445423228432354,,127630
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,6.18560852367499e-05,,127630
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.014293927060682554,,127630
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.2910382816489627,,127630
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.422515820086458,,127630
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4033735915887773,isthmuscingulate,127630
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.09578618934767658,isthmuscingulate,127630
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.9129535921268688,,127630
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.13415807061933327,,127630
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.015048221844066845,,127630
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.007950447148424189,,127630
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.04055056675459667,,127630
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0009544781936818756,,127630
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.018913448248820464,,127630
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.497135182719505,,127630
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.717722495852124,,127630
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.3997216496873266,posteriorcingulate,127630
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.10700528755129923,posteriorcingulate,127630
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.855484133247866,,127630
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.031856861534060865,,127630
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.0014117017932573361,,127630
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.03608929460595789,,127630
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.09913227830961802,,127630
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0009306569482782686,,127630
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0010960434467492952,,127630
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.4397587497514173,,127630
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.8526212315896124,,127630
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.4581776773520616,inferiortemporal,127630
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.07301452442849232,inferiortemporal,127630
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.782213269893751,,127630
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,-0.12048557856604747,,127630
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,-0.020707360917716855,,127630
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.023368352353374533,,127630
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,0.05767886732937555,,127630
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.006656409536909203,,127630
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.011483811254366483,,127630
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.3662008703793176,,127630
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,6.8019955436183235,,127630
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.3626283429422763,inferiorparietal,127630
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.4504516036034687,inferiorparietal,127630
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.816610819470404,,127630
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,0.025478924022991567,,127630
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.02168784184471484,,127630
tlmi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,-0.0006279836776457159,,127630
di_kozachenko,lateraloccipital,inferiorparietal,Bivariate,0.5596064394845808,,127630
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.004583204140919888,,127630
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.01262599641835549,,127630
ce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,1.4008584778831472,,127630
cce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,5.365620612662706,,127630
entropy_kozachenko,fusiform,fusiform,Univariate,1.3780050979892948,fusiform,127630
AIS_kraskov,fusiform,fusiform,Univariate,0.09294016046560749,fusiform,127630
je_kozachenko,lateraloccipital,fusiform,Bivariate,2.803508092031849,,127630
si_kozachenko_k-1,lateraloccipital,fusiform,Bivariate,-0.08315678561882267,,127630
mi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.02032359554213592,,127630
tlmi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.022555441145948762,,127630
di_kozachenko,lateraloccipital,fusiform,Bivariate,0.2015477493402429,,127630
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,0.0036647923830832705,,127630
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,-0.0029307480866880287,,127630
ce_kozachenko,lateraloccipital,fusiform,Bivariate,1.3879117906538592,,127630
cce_kozachenko,lateraloccipital,fusiform,Bivariate,6.589916237516658,,127630
entropy_kozachenko,lateralorbitofrontal,lateralorbitofrontal,Univariate,1.3906070232357752,lateralorbitofrontal,127630
AIS_kraskov,lateralorbitofrontal,lateralorbitofrontal,Univariate,0.007052162789987548,lateralorbitofrontal,127630
je_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,2.8706353639822955,,127630
si_kozachenko_k-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.09272271455074454,,127630
mi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,0.00399048784106526,,127630
tlmi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,0.024101124241051153,,127630
di_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,-0.2452342180653062,,127630
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.0005757659169827192,,127630
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.0009769765250231544,,127630
ce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,1.4548972761446417,,127630
