Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.417156911567644,lateraloccipital,118528
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.49941111106968705,lateraloccipital,118528
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.4405824675180723,parsopercularis,118528
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.10605227953720409,parsopercularis,118528
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.862474985873883,,118528
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.04534309526765812,,118528
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,-0.010860993690588572,,118528
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.026975763820695775,,118528
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,-0.3636919248301478,,118528
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0005640015867103039,,118528
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.015552886367254937,,118528
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.5111408276288452,,118528
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,7.072925482970847,,118528
entropy_kozachenko,postcentral,postcentral,Univariate,1.312366952854192,postcentral,118528
AIS_kraskov,postcentral,postcentral,Univariate,0.5760582462197652,postcentral,118528
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.796688967378072,,118528
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.11603087790712996,,118528
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.0064948510609053045,,118528
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.032323790855627976,,118528
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.4987149011632841,,118528
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0005013235909582064,,118528
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.010283964643557297,,118528
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4454050365563762,,118528
cce_kozachenko,lateraloccipital,postcentral,Bivariate,4.953578549150782,,118528
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.3260033704246625,isthmuscingulate,118528
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.07536684692937001,isthmuscingulate,118528
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.896763642481915,,118528
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.1245144021131881,,118528
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.04106961748225224,,118528
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.00845038392489883,,118528
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,-0.07793576100986233,,118528
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.003940686137737497,,118528
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.015410001200674817,,118528
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.5454702222412036,,118528
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.946016092539706,,118528
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.3570740746698746,posteriorcingulate,118528
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,-0.011368851892390452,posteriorcingulate,118528
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.7674247122662723,,118528
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.004358882705699063,,118528
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.03233157707473033,,118528
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.022644190715846335,,118528
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.12449980721156173,,118528
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0017250822317180984,,118528
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.015583891762801061,,118528
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.41612414735846,,118528
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,7.187446747987542,,118528
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.4553660504771235,inferiortemporal,118528
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.13194451771036952,inferiortemporal,118528
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.7856078782453992,,118528
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,0.1267003194533074,,118528
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.048407487511781255,,118528
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.02722123151989564,,118528
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,-0.02780799255510935,,118528
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.00876956827348402,,118528
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.00252385585550452,,118528
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.4343132343932514,,118528
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,6.701164038439863,,118528
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.430101159816437,inferiorparietal,118528
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.4970541469761791,inferiorparietal,118528
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.7062696087792486,,118528
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,0.13585532302682735,,118528
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.09338887340655155,,118528
