Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.423607523093775,lateraloccipital,211417
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.4472071946156939,lateraloccipital,211417
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.3564473695762125,parsopercularis,211417
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.19080620038053553,parsopercularis,211417
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.7554530668574686,,211417
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.08155372901709734,,211417
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.007638041192732814,,211417
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.01056568316150397,,211417
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.18748890297800624,,211417
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0006006666037560106,,211417
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.004414124696646704,,211417
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3085590183780273,,211417
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.134885173155057,,211417
entropy_kozachenko,postcentral,postcentral,Univariate,1.4468237182940822,postcentral,211417
AIS_kraskov,postcentral,postcentral,Univariate,0.26325542408336133,postcentral,211417
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.907253122420483,,211417
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.06874903414506717,,211417
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.007537422826377593,,211417
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.02737636762080875,,211417
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.239270473008232,,211417
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0008013866206112672,,211417
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.010380049054877105,,211417
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4603452685637168,,211417
cce_kozachenko,lateraloccipital,postcentral,Bivariate,6.060329590147994,,211417
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4080648353207623,isthmuscingulate,211417
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.14472751729326294,isthmuscingulate,211417
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.6772828055078537,,211417
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.14439849584310815,,211417
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.013632101957279374,,211417
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.015440416593161643,,211417
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.10112794760111221,,211417
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.00084912420701281,,211417
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.004485041521870015,,211417
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.2303793997598569,,211417
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.54965669277583,,211417
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.3508306754428094,posteriorcingulate,211417
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.053882427644312614,posteriorcingulate,211417
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.8695193465638043,,211417
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.03221631184579854,,211417
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.012114484264007075,,211417
