Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4212914202432234,lateraloccipital,103414
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.4106406711393795,lateraloccipital,103414
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.39040041414912,parsopercularis,103414
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.19305789595201972,parsopercularis,103414
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.755552898730422,,103414
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.12119390839204813,,103414
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.030298170182453177,,103414
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.009792467742899547,,103414
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.22133146987560792,,103414
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,3.3119424176130695e-05,,103414
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.017245681224706377,,103414
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.371968957686399,,103414
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.375078790926269,,103414
entropy_kozachenko,postcentral,postcentral,Univariate,1.3743978033471604,postcentral,103414
AIS_kraskov,postcentral,postcentral,Univariate,0.32737591893578344,postcentral,103414
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.780062276429224,,103414
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.1670071094139094,,103414
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.02563329069872644,,103414
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03456119560433457,,103414
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.405736332588428,,103414
