Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4526266543732982,lateraloccipital,147737
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.70605010770963,lateraloccipital,147737
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.3865904782912546,parsopercularis,147737
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.11538387822495633,parsopercularis,147737
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.8826930838849054,,147737
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.019227765902691818,,147737
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.019960736255002942,,147737
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.0036308795958515105,,147737
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.07815857960165751,,147737
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.00029977524899611654,,147737
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.013061953041320962,,147737
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.4454087670971165,,147737
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.67699430695332,,147737
entropy_kozachenko,postcentral,postcentral,Univariate,1.3995975743390092,postcentral,147737
AIS_kraskov,postcentral,postcentral,Univariate,0.2642940496073516,postcentral,147737
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7905812732989337,,147737
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,-0.00691604938107071,,147737
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03897175210567383,,147737
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.038889416116372644,,147737
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.2814097267129716,,147737
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0005222839979501477,,147737
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.01823957777516272,,147737
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3532480021186886,,147737
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.953773798740469,,147737
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4513256434936688,isthmuscingulate,147737
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.034465518500278236,isthmuscingulate,147737
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.816056552053792,,147737
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.1833400886737251,,147737
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.022521379970166677,,147737
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.011071066876313651,,147737
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,-0.08493761107032505,,147737
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0009152186209563075,,147737
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.017639469289593146,,147737
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.378769402715292,,147737
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.862265452779122,,147737
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.433981102075391,posteriorcingulate,147737
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.011555110525536705,posteriorcingulate,147737
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.821089174062626,,147737
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.02956149944926212,,147737
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.01749507303424558,,147737
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.010921212101299815,,147737
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.22820434623422514,,147737
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0017629539370894686,,147737
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.01858633987821623,,147737
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.3837677576207423,,147737
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,7.1188825276149865,,147737
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.3936362171683312,inferiortemporal,147737
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.09994427934643557,inferiortemporal,147737
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.7165535829122143,,147737
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,-0.03463721603518399,,147737
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,-0.005757660561696909,,147737
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,-0.007053553326741735,,147737
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,-0.004272046904856275,,147737
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.0005780685287205363,,147737
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.019046139350725078,,147737
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.2792623244043235,,147737
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,6.786577203178537,,147737
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.3747342411266041,inferiorparietal,147737
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.4604934061236783,inferiorparietal,147737
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.8701270158529115,,147737
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,0.008868101823873875,,147737
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,-0.02136854426423085,,147737
tlmi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.03064496897690816,,147737
di_kozachenko,lateraloccipital,inferiorparietal,Bivariate,0.2732750241457982,,147737
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,4.744018178213315e-05,,147737
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.017201263126922717,,147737
ce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,1.4327744106186882,,147737
cce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,5.48506604745511,,147737
