Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4515028530043796,lateraloccipital,280739
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.33541126113183495,lateraloccipital,280739
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.3873524735897993,parsopercularis,280739
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.13330925116959236,parsopercularis,280739
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.8257170270354117,,280739
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.09669251079708951,,280739
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.004797962260564503,,280739
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,-0.0030856794958946665,,280739
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.2679227418716339,,280739
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.00022835528750667517,,280739
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.00576822912102215,,280739
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.392515213202382,,280739
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.393260373615792,,280739
entropy_kozachenko,postcentral,postcentral,Univariate,1.3751251682752441,postcentral,280739
AIS_kraskov,postcentral,postcentral,Univariate,0.3175373540743349,postcentral,280739
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7577254124070447,,280739
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,-0.0452162130057423,,280739
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.021471256401657257,,280739
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.021347953168767475,,280739
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.3338487192746351,,280739
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0030675555799383144,,280739
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.0038301051438280886,,280739
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3245143557969619,,280739
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.668898465231596,,280739
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4744384529516843,isthmuscingulate,280739
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.12301807007814958,isthmuscingulate,280739
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.815334535401701,,280739
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.04329770632337704,,280739
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.042728557733095585,,280739
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.006219886127952989,,280739
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.24744964390224666,,280739
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0014875406638821728,,280739
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.011348155751564892,,280739
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.3821452791208269,,280739
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.4881897852920485,,280739
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.4139322255373195,posteriorcingulate,280739
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.014827715902143268,posteriorcingulate,280739
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.7641293339597435,,280739
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.003103044984400949,,280739
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.027667923290128016,,280739
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.010541452470551604,,280739
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,0.03250259003212985,,280739
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0013003675407170271,,280739
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.026273363228355384,,280739
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.3309465766652324,,280739
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,6.88041952746431,,280739
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.3863519596718792,inferiortemporal,280739
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.042126202101592014,inferiortemporal,280739
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.775726666535397,,280739
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,-0.07092737694752005,,280739
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.04383886871700149,,280739
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,-0.013393363586654772,,280739
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,-0.000504151683751175,,280739
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.01297411796736259,,280739
