Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.3948960209895134,lateraloccipital,130013
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.5619831289021349,lateraloccipital,130013
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.4290931584585405,parsopercularis,130013
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.1873979145777973,parsopercularis,130013
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.796314757688528,,130013
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,-0.20439090855517472,,130013
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,-0.011787844220673804,,130013
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.0057329894274200655,,130013
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.16422663848208519,,130013
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0012355900807897236,,130013
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.00042881984113130045,,130013
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3342501817001389,,130013
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.406968311823691,,130013
entropy_kozachenko,postcentral,postcentral,Univariate,1.3928533197825175,postcentral,130013
AIS_kraskov,postcentral,postcentral,Univariate,0.2452192463093441,postcentral,130013
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.8120462411401657,,130013
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,-0.1507632598141604,,130013
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.02516005566826962,,130013
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.005904750584180718,,130013
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.3777682734466268,,130013
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.003765535158786013,,130013
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.036300745229925324,,130013
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3499951097557443,,130013
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.9842987354498955,,130013
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4622499633221482,isthmuscingulate,130013
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.20484540853969868,isthmuscingulate,130013
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.862492432661814,,130013
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.12041063156436449,,130013
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.011404761634313587,,130013
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.044425406675603796,,130013
