Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.348120547682094,lateraloccipital,111312
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.5402149941211052,lateraloccipital,111312
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.3543045400132208,parsopercularis,111312
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.19368986865661153,parsopercularis,111312
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.8792201567872273,,111312
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.042799811430211054,,111312
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.014037659150552884,,111312
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,-0.009699625620692487,,111312
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.06807982530759382,,111312
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,2.2371598470500675e-05,,111312
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.021482874335004176,,111312
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.4109168324283456,,111312
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.400808615873119,,111312
entropy_kozachenko,postcentral,postcentral,Univariate,1.3925420312203372,postcentral,111312
AIS_kraskov,postcentral,postcentral,Univariate,0.3434072246989883,postcentral,111312
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.907283259628684,,111312
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.01162946895552297,,111312
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.000668866552741676,,111312
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.0393157230822645,,111312
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.24343493746285816,,111312
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0009117584484545318,,111312
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.005971397926812783,,111312
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4389751536933058,,111312
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.730002339986564,,111312
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4489774557708568,isthmuscingulate,111312
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.23533505449868652,isthmuscingulate,111312
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8195433409082464,,111312
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.0936610258746815,,111312
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.02227528211943053,,111312
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.024872002734992904,,111312
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.5085960431471266,,111312
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,1.419351711519573e-05,,111312
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.015828746458391718,,111312
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.351226073809881,,111312
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,5.779033536338543,,111312
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.3814940713233348,posteriorcingulate,111312
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.2374365806854195,posteriorcingulate,111312
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.7174049806950937,,111312
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.25708992302349776,,111312
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.023894361801875874,,111312
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.041036840845096734,,111312
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,0.32386792030992506,,111312
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.004603576169379801,,111312
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,-0.022329859205919567,,111312
