Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.440346291170802,lateraloccipital,751348
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.6237875341526395,lateraloccipital,751348
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.445478905314725,parsopercularis,751348
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.14255310728385417,parsopercularis,751348
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.803481087803496,,751348
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.025843135823224284,,751348
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.040419961279384964,,751348
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.031057950560748893,,751348
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.39317212322828343,,751348
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,2.4619333628800116e-05,,751348
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.017671830311299264,,751348
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3644755754754505,,751348
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.223105191223732,,751348
entropy_kozachenko,postcentral,postcentral,Univariate,1.4608120055568543,postcentral,751348
AIS_kraskov,postcentral,postcentral,Univariate,0.5755876154079989,postcentral,751348
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.8112417793726263,,751348
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,-0.08148867228201828,,751348
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03620687333294015,,751348
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.014854645889245788,,751348
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.5624339153914084,,751348
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0006327783732222214,,751348
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.010259664091111675,,751348
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3722227864877223,,751348
cce_kozachenko,lateraloccipital,postcentral,Bivariate,4.989103607683594,,751348
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.381463970273333,isthmuscingulate,751348
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.14526686263972,isthmuscingulate,751348
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8184660098479655,,751348
