Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.3505325524372038,lateraloccipital,108828
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.8464599833480522,lateraloccipital,108828
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.4756335748693106,parsopercularis,108828
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.10641093235768206,parsopercularis,108828
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.7162117595966175,,108828
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.00645553858562975,,108828
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.050354224917624535,,108828
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.047859849459340964,,108828
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.16849677720068001,,108828
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.010082673954945928,,108828
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.013362175328870629,,108828
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3287439091124793,,108828
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.465334911255855,,108828
entropy_kozachenko,postcentral,postcentral,Univariate,1.4197794277792006,postcentral,108828
AIS_kraskov,postcentral,postcentral,Univariate,0.48460266214592274,postcentral,108828
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7590892762147896,,108828
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.037987093287762175,,108828
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.010269494707344506,,108828
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03015367231727062,,108828
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.5789551720907493,,108828
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0021288213678827134,,108828
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0009185923308066002,,108828
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3718019736236688,,108828
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.200688619966831,,108828
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.440045891695239,isthmuscingulate,108828
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.0889571261676032,isthmuscingulate,108828
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8279578469376747,,108828
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.0928090711711902,,108828
