Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.422776245580489,lateraloccipital,131722
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.687060792801665,lateraloccipital,131722
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.321809689573847,parsopercularis,131722
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.10710934137654426,parsopercularis,131722
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.81415989374756,,131722
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.2515435280045213,,131722
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.00841921580362559,,131722
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.01685280080527818,,131722
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,-0.1410961277385372,,131722
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0005163229390853237,,131722
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.0042065584318469185,,131722
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.4915618173184826,,131722
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.783024703530422,,131722
entropy_kozachenko,postcentral,postcentral,Univariate,1.4251295310993566,postcentral,131722
AIS_kraskov,postcentral,postcentral,Univariate,0.5207994693144062,postcentral,131722
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.951516051099071,,131722
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.16283588488533196,,131722
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.015031858296278955,,131722
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,-0.001462826773151349,,131722
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.24152462412543585,,131722
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0002572148078663096,,131722
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.029464261687964788,,131722
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.6289256303981428,,131722
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.428657027695261,,131722
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.42819402740409,isthmuscingulate,131722
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.14200222380145444,isthmuscingulate,131722
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.7830535157233744,,131722
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.27008751258842745,,131722
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.0023547418348659477,,131722
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.006115983335876152,,131722
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,-0.14657317170957196,,131722
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0034912356498867977,,131722
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.012805862320022232,,131722
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.4604551834472148,,131722
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.759614190806701,,131722
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.3550087324225633,posteriorcingulate,131722
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.03175019969084403,posteriorcingulate,131722
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.9221981498803715,,131722
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.26981119776461737,,131722
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.032879276123136236,,131722
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.04940635119193182,,131722
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.5836768941709032,,131722
