Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.3504385666340184,lateraloccipital,144832
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.33055390971700316,lateraloccipital,144832
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.42638818615442,parsopercularis,144832
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.04174549351381174,parsopercularis,144832
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.8210655445572663,,144832
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.06637403055085356,,144832
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.005368320255122683,,144832
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.017823344387329243,,144832
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,-0.11349236358113401,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.00017293029942207967,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.01365103609055307,,144832
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.4819500042322677,,144832
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.985367196745052,,144832
entropy_kozachenko,postcentral,postcentral,Univariate,1.3904914026972381,postcentral,144832
AIS_kraskov,postcentral,postcentral,Univariate,0.360056824961589,postcentral,144832
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7615547150062016,,144832
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,-0.1526299724059581,,144832
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.0002741410123405785,,144832
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03468777460723338,,144832
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.41229348080788597,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.00033506673957977494,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.005513645421707736,,144832
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4224049180879619,,144832
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.592520056453472,,144832
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.3502467375058096,isthmuscingulate,144832
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.05729795441454044,isthmuscingulate,144832
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.7995080689898972,,144832
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,-0.05734242761207975,,144832
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.04025840057864727,,144832
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.016713427775755463,,144832
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.06773179116867123,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0007587812590350701,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.017088780141232274,,144832
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.4603242275109376,,144832
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.91353530441368,,144832
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.4027515388234324,posteriorcingulate,144832
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.053025794135994175,posteriorcingulate,144832
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.765467971712718,,144832
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.12985407291009965,,144832
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,-0.015870299808639743,,144832
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.0005148286556551085,,144832
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.04579497516939757,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.0016994308932753457,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.005119473791672435,,144832
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.4263688772051366,,144832
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,7.09139134192568,,144832
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.3371214891097667,inferiortemporal,144832
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,-0.008675016207190467,inferiortemporal,144832
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.839958933267709,,144832
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,0.04276184181296605,,144832
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.004876235962283815,,144832
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.006241720360863567,,144832
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,0.13338728201363725,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.00016478820827126912,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.013982312891370308,,144832
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.500795931238978,,144832
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,6.977715590157118,,144832
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.4477168162347223,inferiorparietal,144832
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.34915581946557683,inferiorparietal,144832
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.908748565900551,,144832
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,-0.016297187716755257,,144832
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,-0.013248787440900855,,144832
tlmi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,-0.0006456028227415089,,144832
di_kozachenko,lateraloccipital,inferiorparietal,Bivariate,0.17608724345304427,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.005089811097393486,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.007058529814178538,,144832
ce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,1.5695658302456859,,144832
cce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,5.935418298463619,,144832
entropy_kozachenko,fusiform,fusiform,Univariate,1.3964023939726689,fusiform,144832
AIS_kraskov,fusiform,fusiform,Univariate,0.05735586640995649,fusiform,144832
je_kozachenko,lateraloccipital,fusiform,Bivariate,2.8317645154021744,,144832
si_kozachenko_k-1,lateraloccipital,fusiform,Bivariate,-0.0907176901905209,,144832
mi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.01511383663018151,,144832
tlmi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.03317896003999721,,144832
di_kozachenko,lateraloccipital,fusiform,Bivariate,-0.16574031810919188,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,0.002225043728681772,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,-0.020052688300012056,,144832
ce_kozachenko,lateraloccipital,fusiform,Bivariate,1.4926421075974745,,144832
cce_kozachenko,lateraloccipital,fusiform,Bivariate,7.1564826162089314,,144832
entropy_kozachenko,lateralorbitofrontal,lateralorbitofrontal,Univariate,1.408894725056136,lateralorbitofrontal,144832
AIS_kraskov,lateralorbitofrontal,lateralorbitofrontal,Univariate,-0.03686915147278924,lateralorbitofrontal,144832
je_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,2.811699458051668,,144832
si_kozachenko_k-1,lateraloccipital,lateralorbitofrontal,Bivariate,-0.031081214236723387,,144832
mi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,0.032147016779338955,,144832
tlmi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,0.010607270254444856,,144832
di_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,-0.0027700465449909117,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.0007614750451293472,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,-0.00098080698832681,,144832
ce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,1.472560788676454,,144832
cce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,7.097803272092621,,144832
entropy_kozachenko,precentral,precentral,Univariate,1.3515557092694372,precentral,144832
AIS_kraskov,precentral,precentral,Univariate,0.263091895765605,precentral,144832
je_kozachenko,lateraloccipital,precentral,Bivariate,2.8193269613086733,,144832
si_kozachenko_k-1,lateraloccipital,precentral,Bivariate,0.03326136085276987,,144832
mi_kraskov_NN-4,lateraloccipital,precentral,Bivariate,-0.0032557208322092634,,144832
tlmi_kraskov_NN-4,lateraloccipital,precentral,Bivariate,0.029178565226041897,,144832
di_kozachenko,lateraloccipital,precentral,Bivariate,0.02658177417749119,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,precentral,Bivariate,0.001354087558831258,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,precentral,Bivariate,-0.03310639862721665,,144832
ce_kozachenko,lateraloccipital,precentral,Bivariate,1.480194866724362,,144832
cce_kozachenko,lateraloccipital,precentral,Bivariate,6.266401843501322,,144832
entropy_kozachenko,rostralmiddlefrontal,rostralmiddlefrontal,Univariate,1.4196599434907524,rostralmiddlefrontal,144832
AIS_kraskov,rostralmiddlefrontal,rostralmiddlefrontal,Univariate,0.38729459117262,rostralmiddlefrontal,144832
je_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,2.7991943996592226,,144832
si_kozachenko_k-1,lateraloccipital,rostralmiddlefrontal,Bivariate,-0.04494965003766227,,144832
mi_kraskov_NN-4,lateraloccipital,rostralmiddlefrontal,Bivariate,0.009270025129966442,,144832
tlmi_kraskov_NN-4,lateraloccipital,rostralmiddlefrontal,Bivariate,0.013579725534322407,,144832
di_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,0.35149997483323414,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,rostralmiddlefrontal,Bivariate,0.0003311961317822745,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,rostralmiddlefrontal,Bivariate,0.010832234519355,,144832
ce_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,1.4600495548706065,,144832
cce_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,5.746255010552421,,144832
entropy_kozachenko,lingual,lingual,Univariate,1.321952798487441,lingual,144832
AIS_kraskov,lingual,lingual,Univariate,0.2829535115102333,lingual,144832
je_kozachenko,lateraloccipital,lingual,Bivariate,2.7059639548756125,,144832
si_kozachenko_k-1,lateraloccipital,lingual,Bivariate,-0.09049011829324227,,144832
mi_kraskov_NN-4,lateraloccipital,lingual,Bivariate,0.06322039204142982,,144832
tlmi_kraskov_NN-4,lateraloccipital,lingual,Bivariate,0.029468562840680335,,144832
di_kozachenko,lateraloccipital,lingual,Bivariate,0.28214337624769215,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lingual,Bivariate,0.00015801071848437165,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lingual,Bivariate,-0.00837341567894434,,144832
ce_kozachenko,lateraloccipital,lingual,Bivariate,1.3668307402333695,,144832
cce_kozachenko,lateraloccipital,lingual,Bivariate,5.916481557035249,,144832
entropy_kozachenko,precuneus,precuneus,Univariate,1.4584395489727475,precuneus,144832
AIS_kraskov,precuneus,precuneus,Univariate,0.25772232011605123,precuneus,144832
je_kozachenko,lateraloccipital,precuneus,Bivariate,2.841608356202961,,144832
si_kozachenko_k-1,lateraloccipital,precuneus,Bivariate,-0.02836172188983488,,144832
mi_kraskov_NN-4,lateraloccipital,precuneus,Bivariate,-0.0150814391105758,,144832
tlmi_kraskov_NN-4,lateraloccipital,precuneus,Bivariate,0.005891602240515326,,144832
di_kozachenko,lateraloccipital,precuneus,Bivariate,-0.00664969279904426,,144832
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,precuneus,Bivariate,0.0008161617825461863,,144832
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,precuneus,Bivariate,-0.03623837034148325,,144832
ce_kozachenko,lateraloccipital,precuneus,Bivariate,1.5024083953993315,,144832
cce_kozachenko,lateraloccipital,precuneus,Bivariate,6.319957836251145,,144832
entropy_kozachenko,caudalmiddlefrontal,caudalmiddlefrontal,Univariate,1.4274563539170053,caudalmiddlefrontal,144832
