Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4240837831316204,lateraloccipital,162733
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.4197012244718197,lateraloccipital,162733
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.4144011305991153,parsopercularis,162733
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.13310153545619574,parsopercularis,162733
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.768929917508014,,162733
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.04674488793365805,,162733
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,-0.004949948604140886,,162733
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.0263222428433334,,162733
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.016458423586982462,,162733
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.006083808318113976,,162733
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.016423876519302993,,162733
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3537399232723515,,162733
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.6766395112168535,,162733
entropy_kozachenko,postcentral,postcentral,Univariate,1.4154218016007363,postcentral,162733
AIS_kraskov,postcentral,postcentral,Univariate,0.5676566541396806,postcentral,162733
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.7872816294307277,,162733
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.08222468598233723,,162733
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.028088542374206327,,162733
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.006038692935304013,,162733
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.48723615656566466,,162733
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0008779387451922778,,162733
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.0035335236492377575,,162733
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.372158963763852,,162733
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.05658760227076,,162733
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4300869947917727,isthmuscingulate,162733
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.1439647953447416,isthmuscingulate,162733
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8503067089893688,,162733
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.16991472715516087,,162733
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.00934752876065481,,162733
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.00046573199192856407,,162733
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.24439734894516896,,162733
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0032159421057296744,,162733
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.004579583055138725,,162733
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.4352367293033201,,162733
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.432715992312707,,162733
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.4531343316852716,posteriorcingulate,162733
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.04329958058234418,posteriorcingulate,162733
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.867125748867888,,162733
