Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.3334067976231845,lateraloccipital,149741
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.7145598384944298,lateraloccipital,149741
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.3554116157450338,parsopercularis,149741
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.06824164815785139,parsopercularis,149741
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.799864327598382,,149741
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.1539467001875221,,149741
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.04571656550163006,,149741
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.046515946456285207,,149741
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.07420283457617849,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.005604825929479236,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,-0.019736656707106892,,149741
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3296757641355321,,149741
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.6263037778787535,,149741
entropy_kozachenko,postcentral,postcentral,Univariate,1.3300640433855397,postcentral,149741
AIS_kraskov,postcentral,postcentral,Univariate,0.34156353759977875,postcentral,149741
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.8865797735084713,,149741
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.22252137074518918,,149741
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.03470481056884367,,149741
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.050502108392246114,,149741
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.29159939466331597,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0008440938859700744,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.027276459576790257,,149741
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4163347511532947,,149741
cce_kozachenko,lateraloccipital,postcentral,Bivariate,5.838398858462256,,149741
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4437287637202276,isthmuscingulate,149741
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.039803805570159057,isthmuscingulate,149741
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.837207574843093,,149741
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.1478623282248992,,149741
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.009660488744174245,,149741
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.008813788964127767,,149741
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,-0.39760991821125113,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0006323182611252215,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.0038892095987561603,,149741
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.3670097574318905,,149741
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,7.191371622000216,,149741
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.4169430993331806,posteriorcingulate,149741
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.03491072545801899,posteriorcingulate,149741
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.806911704034183,,149741
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,-0.01985991734217718,,149741
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.02074065244847212,,149741
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.018835373083980755,,149741
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.3112947697086783,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.006727908997677975,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,-0.006899271154599207,,149741
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.3366831715497667,,149741
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,7.265764785193519,,149741
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.4682774114333181,inferiortemporal,149741
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.03702896450702298,inferiortemporal,149741
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.839636681604356,,149741
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,0.0242447585472374,,149741
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.012583347397827183,,149741
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,-0.003514368100443477,,149741
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,-0.22420987747283672,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,0.005394727577956889,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiortemporal,Bivariate,-0.014126947363884756,,149741
ce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,1.36940781342587,,149741
cce_kozachenko,lateraloccipital,inferiortemporal,Bivariate,7.096610504052202,,149741
entropy_kozachenko,inferiorparietal,inferiorparietal,Univariate,1.4097798904423025,inferiorparietal,149741
AIS_kraskov,inferiorparietal,inferiorparietal,Univariate,0.3201315845132102,inferiorparietal,149741
je_kozachenko,lateraloccipital,inferiorparietal,Bivariate,2.7785417037824565,,149741
si_kozachenko_k-1,lateraloccipital,inferiorparietal,Bivariate,0.22501145092559005,,149741
mi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.02194200761118914,,149741
tlmi_kraskov_NN-4,lateraloccipital,inferiorparietal,Bivariate,0.03008303421909808,,149741
di_kozachenko,lateraloccipital,inferiorparietal,Bivariate,0.5418183183697369,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.012248333816649158,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,inferiorparietal,Bivariate,0.034398586377341056,,149741
ce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,1.3083703347669453,,149741
cce_kozachenko,lateraloccipital,inferiorparietal,Bivariate,5.507505807351331,,149741
entropy_kozachenko,fusiform,fusiform,Univariate,1.4463180183767497,fusiform,149741
AIS_kraskov,fusiform,fusiform,Univariate,-0.009858368313542698,fusiform,149741
je_kozachenko,lateraloccipital,fusiform,Bivariate,2.8483644237855956,,149741
si_kozachenko_k-1,lateraloccipital,fusiform,Bivariate,0.040817404665295154,,149741
mi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,-0.004013771716477876,,149741
tlmi_kraskov_NN-4,lateraloccipital,fusiform,Bivariate,0.007678691690930606,,149741
di_kozachenko,lateraloccipital,fusiform,Bivariate,-0.11498522954974266,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,0.003117279139329509,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,fusiform,Bivariate,0.02485213176749146,,149741
ce_kozachenko,lateraloccipital,fusiform,Bivariate,1.3780988880407876,,149741
cce_kozachenko,lateraloccipital,fusiform,Bivariate,7.153271488348385,,149741
entropy_kozachenko,lateralorbitofrontal,lateralorbitofrontal,Univariate,1.4293471779903104,lateralorbitofrontal,149741
AIS_kraskov,lateralorbitofrontal,lateralorbitofrontal,Univariate,-0.001996718694089239,lateralorbitofrontal,149741
je_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,2.7939243455381715,,149741
si_kozachenko_k-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.0255786680783765,,149741
mi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,-0.004572542035782945,,149741
tlmi_kraskov_NN-4,lateraloccipital,lateralorbitofrontal,Bivariate,0.013835075352417903,,149741
di_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,-0.09294465357609294,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.0014123141636522764,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lateralorbitofrontal,Bivariate,0.009127943845011366,,149741
ce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,1.3236957728251189,,149741
cce_kozachenko,lateraloccipital,lateralorbitofrontal,Bivariate,7.24702818613719,,149741
entropy_kozachenko,precentral,precentral,Univariate,1.4404632511208924,precentral,149741
AIS_kraskov,precentral,precentral,Univariate,0.2262252608734041,precentral,149741
je_kozachenko,lateraloccipital,precentral,Bivariate,2.73728302514388,,149741
si_kozachenko_k-1,lateraloccipital,precentral,Bivariate,0.01372660529802383,,149741
mi_kraskov_NN-4,lateraloccipital,precentral,Bivariate,0.027446018491033897,,149741
tlmi_kraskov_NN-4,lateraloccipital,precentral,Bivariate,0.034144472747668075,,149741
di_kozachenko,lateraloccipital,precentral,Bivariate,0.24947362287906927,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,precentral,Bivariate,0.00011865834176866787,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,precentral,Bivariate,0.046339000613207615,,149741
ce_kozachenko,lateraloccipital,precentral,Bivariate,1.2670068486540305,,149741
cce_kozachenko,lateraloccipital,precentral,Bivariate,6.120356821588151,,149741
entropy_kozachenko,rostralmiddlefrontal,rostralmiddlefrontal,Univariate,1.3895703139906814,rostralmiddlefrontal,149741
AIS_kraskov,rostralmiddlefrontal,rostralmiddlefrontal,Univariate,0.17978589846910076,rostralmiddlefrontal,149741
je_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,2.7561640599221957,,149741
si_kozachenko_k-1,lateraloccipital,rostralmiddlefrontal,Bivariate,0.011619352930377413,,149741
mi_kraskov_NN-4,lateraloccipital,rostralmiddlefrontal,Bivariate,0.057012835423742914,,149741
tlmi_kraskov_NN-4,lateraloccipital,rostralmiddlefrontal,Bivariate,0.06017785264934439,,149741
di_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,0.1045183688970246,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,rostralmiddlefrontal,Bivariate,0.005436743322284228,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,rostralmiddlefrontal,Bivariate,-0.01082167586283811,,149741
ce_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,1.2860001783941963,,149741
cce_kozachenko,lateraloccipital,rostralmiddlefrontal,Bivariate,6.467483885216794,,149741
entropy_kozachenko,lingual,lingual,Univariate,1.38989973018397,lingual,149741
AIS_kraskov,lingual,lingual,Univariate,0.1386391892654526,lingual,149741
je_kozachenko,lateraloccipital,lingual,Bivariate,2.833236414830505,,149741
si_kozachenko_k-1,lateraloccipital,lingual,Bivariate,-0.010629825791218739,,149741
mi_kraskov_NN-4,lateraloccipital,lingual,Bivariate,0.020058092993682664,,149741
tlmi_kraskov_NN-4,lateraloccipital,lingual,Bivariate,0.001041925534988053,,149741
di_kozachenko,lateraloccipital,lingual,Bivariate,0.0031094888428553347,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,lingual,Bivariate,0.0003326225335729191,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,lingual,Bivariate,0.02004010221628505,,149741
ce_kozachenko,lateraloccipital,lingual,Bivariate,1.363084493026769,,149741
cce_kozachenko,lateraloccipital,lingual,Bivariate,6.778805994932019,,149741
entropy_kozachenko,precuneus,precuneus,Univariate,1.3957368024250902,precuneus,149741
AIS_kraskov,precuneus,precuneus,Univariate,0.27977291545801375,precuneus,149741
je_kozachenko,lateraloccipital,precuneus,Bivariate,2.870231236714998,,149741
si_kozachenko_k-1,lateraloccipital,precuneus,Bivariate,0.06988632455118937,,149741
mi_kraskov_NN-4,lateraloccipital,precuneus,Bivariate,0.007210940055170312,,149741
tlmi_kraskov_NN-4,lateraloccipital,precuneus,Bivariate,0.010446995776559831,,149741
di_kozachenko,lateraloccipital,precuneus,Bivariate,0.12690412426668907,,149741
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,precuneus,Bivariate,0.0007345841980885586,,149741
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,precuneus,Bivariate,0.029873295989456983,,149741
