Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4404803340658408,lateraloccipital,151627
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.44730335658982234,lateraloccipital,151627
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.3687596525100512,parsopercularis,151627
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.21118607621315721,parsopercularis,151627
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.809349759371854,,151627
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.14281494995004484,,151627
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.008958548817018297,,151627
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,0.009252483524068822,,151627
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.20555973739777578,,151627
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.00017925526033334382,,151627
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.019612544478241567,,151627
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.3884117131400076,,151627
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,6.259248748571137,,151627
entropy_kozachenko,postcentral,postcentral,Univariate,1.4423829329461766,postcentral,151627
AIS_kraskov,postcentral,postcentral,Univariate,0.18062761513197945,postcentral,151627
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.8018472613178846,,151627
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.06558830360002554,,151627
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.027789495887233784,,151627
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.00583043419988627,,151627
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.3156855694158258,,151627
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0025962514939946914,,151627
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,-0.012758047584190857,,151627
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.3808952528469445,,151627
cce_kozachenko,lateraloccipital,postcentral,Bivariate,6.229940066503767,,151627
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.3981649082765566,isthmuscingulate,151627
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.07971513427849075,isthmuscingulate,151627
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.8816609535688342,,151627
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.2521694961487708,,151627
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.006273265214415957,,151627
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.021360238236207252,,151627
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.07671572266782789,,151627
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0009205363280981475,,151627
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0078004943943139615,,151627
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.4607165208872757,,151627
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,6.732055830888147,,151627
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.3673862264398835,posteriorcingulate,151627
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.040222602248725536,posteriorcingulate,151627
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.8949554015042147,,151627
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.11475332814926409,,151627
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.0038285943792004673,,151627
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.03901094333762778,,151627
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.1400303878314446,,151627
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,0.003426173638298096,,151627
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,posteriorcingulate,Bivariate,-0.005906135395548517,,151627
ce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,1.4740122354528231,,151627
cce_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,7.08089485968207,,151627
entropy_kozachenko,inferiortemporal,inferiortemporal,Univariate,1.451745019187399,inferiortemporal,151627
AIS_kraskov,inferiortemporal,inferiortemporal,Univariate,0.024803786493336588,inferiortemporal,151627
je_kozachenko,lateraloccipital,inferiortemporal,Bivariate,2.901954282373245,,151627
si_kozachenko_k-1,lateraloccipital,inferiortemporal,Bivariate,0.2822431653523938,,151627
mi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.005264410576879541,,151627
tlmi_kraskov_NN-4,lateraloccipital,inferiortemporal,Bivariate,0.00397211506990125,,151627
di_kozachenko,lateraloccipital,inferiortemporal,Bivariate,-0.08612152100840653,,151627
