Measure,region_from,region_to,Measure_Type,value,Base_Region,Sample_ID
entropy_kozachenko,lateraloccipital,lateraloccipital,Univariate,1.4407931985456104,lateraloccipital,153025
AIS_kraskov,lateraloccipital,lateraloccipital,Univariate,0.47034055859752044,lateraloccipital,153025
entropy_kozachenko,parsopercularis,parsopercularis,Univariate,1.3880539840222177,parsopercularis,153025
AIS_kraskov,parsopercularis,parsopercularis,Univariate,0.39981027156878923,parsopercularis,153025
je_kozachenko,lateraloccipital,parsopercularis,Bivariate,2.818406815957586,,153025
si_kozachenko_k-1,lateraloccipital,parsopercularis,Bivariate,0.0010482198011483312,,153025
mi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,-0.019330976225379715,,153025
tlmi_kraskov_NN-4,lateraloccipital,parsopercularis,Bivariate,-0.006274704860356195,,153025
di_kozachenko,lateraloccipital,parsopercularis,Bivariate,0.5355951076278203,,153025
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.00014464344844218081,,153025
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,parsopercularis,Bivariate,0.022690338110650687,,153025
ce_kozachenko,lateraloccipital,parsopercularis,Bivariate,1.4147858887319793,,153025
cce_kozachenko,lateraloccipital,parsopercularis,Bivariate,5.475507292636612,,153025
entropy_kozachenko,postcentral,postcentral,Univariate,1.42344650607368,postcentral,153025
AIS_kraskov,postcentral,postcentral,Univariate,0.6954844341113366,postcentral,153025
je_kozachenko,lateraloccipital,postcentral,Bivariate,2.8618119091264647,,153025
si_kozachenko_k-1,lateraloccipital,postcentral,Bivariate,0.12007405639278401,,153025
mi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.023532611175090423,,153025
tlmi_kraskov_NN-4,lateraloccipital,postcentral,Bivariate,0.00253345580726716,,153025
di_kozachenko,lateraloccipital,postcentral,Bivariate,0.7176114464640397,,153025
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.0022046436464058104,,153025
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,postcentral,Bivariate,0.007213864153835292,,153025
ce_kozachenko,lateraloccipital,postcentral,Bivariate,1.4581562793904665,,153025
cce_kozachenko,lateraloccipital,postcentral,Bivariate,4.457244407901079,,153025
entropy_kozachenko,isthmuscingulate,isthmuscingulate,Univariate,1.4644846904237534,isthmuscingulate,153025
AIS_kraskov,isthmuscingulate,isthmuscingulate,Univariate,0.3877663026920466,isthmuscingulate,153025
je_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,2.829724673900556,,153025
si_kozachenko_k-1,lateraloccipital,isthmuscingulate,Bivariate,0.11250454027517565,,153025
mi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,-0.0033817674987979274,,153025
tlmi_kraskov_NN-4,lateraloccipital,isthmuscingulate,Bivariate,0.01020267330437008,,153025
di_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,0.6325058432939255,,153025
gc_gaussian_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,0.0007024931522950425,,153025
te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,lateraloccipital,isthmuscingulate,Bivariate,-0.008846294427293566,,153025
ce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,1.4260793355903831,,153025
cce_kozachenko,lateraloccipital,isthmuscingulate,Bivariate,5.424026958647595,,153025
entropy_kozachenko,posteriorcingulate,posteriorcingulate,Univariate,1.418900364310586,posteriorcingulate,153025
AIS_kraskov,posteriorcingulate,posteriorcingulate,Univariate,0.09930296855209608,posteriorcingulate,153025
je_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,2.882667838226045,,153025
si_kozachenko_k-1,lateraloccipital,posteriorcingulate,Bivariate,0.1015582331097753,,153025
mi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.021089676212074693,,153025
tlmi_kraskov_NN-4,lateraloccipital,posteriorcingulate,Bivariate,0.0027943379253976275,,153025
di_kozachenko,lateraloccipital,posteriorcingulate,Bivariate,-0.06728570409610413,,153025
